lr-AdamW,step,train_loss_phi,train_loss_psi,train_loss_omega,train_loss_tau,train_loss_CA:C:1N,train_loss_C:1N:1CA,train_loss,epoch,val_loss_phi,val_loss_psi,val_loss_omega,val_loss_tau,val_loss_CA:C:1N,val_loss_C:1N:1CA,val_loss
,379,,,,,,,,75,0.43007248640060425,0.5755490660667419,0.23797568678855896,0.21657337248325348,0.21688319742679596,0.22230112552642822,0.31655916571617126
3.8e-06,380,,,,,,,,,,,,,,,
,384,0.3457111716270447,0.49218302965164185,0.1912008672952652,0.17072077095508575,0.1790434569120407,0.1836300641298294,0.26041489839553833,76,,,,,,,
,384,,,,,,,,76,0.3888091742992401,0.5666269659996033,0.19945955276489258,0.17837318778038025,0.17000356316566467,0.16909097135066986,0.2787272334098816
3.85e-06,385,,,,,,,,,,,,,,,
,389,0.4056760370731354,0.5498867034912109,0.22545963525772095,0.19614145159721375,0.19779373705387115,0.20298802852630615,0.2963242530822754,77,,,,,,,
,389,,,,,,,,77,0.44582921266555786,0.599221408367157,0.23152968287467957,0.20258574187755585,0.20295481383800507,0.203286811709404,0.3142346143722534
3.9e-06,390,,,,,,,,,,,,,,,
,394,0.38990429043769836,0.5374172329902649,0.20209765434265137,0.18861043453216553,0.18663109838962555,0.1910971999168396,0.28262633085250854,78,,,,,,,
,394,,,,,,,,78,0.4259459674358368,0.5482842326164246,0.24983066320419312,0.22267641127109528,0.21510227024555206,0.2220344990491867,0.31397899985313416
3.95e-06,395,,,,,,,,,,,,,,,
,399,0.37159162759780884,0.5145251154899597,0.1936231255531311,0.1757204234600067,0.17572802305221558,0.17362235486507416,0.2674684524536133,79,,,,,,,
,399,,,,,,,,79,0.31725677847862244,0.4872683882713318,0.15940286219120026,0.15412352979183197,0.13934417068958282,0.15127070248126984,0.23477774858474731
4.000000000000001e-06,400,,,,,,,,,,,,,,,
,404,0.3112547695636749,0.49511802196502686,0.17425842583179474,0.14652875065803528,0.1442035436630249,0.1451617330312729,0.23608754575252533,80,,,,,,,
,404,,,,,,,,80,0.408665269613266,0.5448973178863525,0.22511838376522064,0.189498633146286,0.19201120734214783,0.19486604630947113,0.2925094962120056
4.05e-06,405,,,,,,,,,,,,,,,
,409,0.3923221826553345,0.5275241732597351,0.2245393544435501,0.20351693034172058,0.19124241173267365,0.2081679403781891,0.2912188470363617,81,,,,,,,
,409,,,,,,,,81,0.39228931069374084,0.5514963865280151,0.20222429931163788,0.18408843874931335,0.17497415840625763,0.1810498684644699,0.2810204029083252
4.1000000000000006e-06,410,,,,,,,,,,,,,,,
,414,0.4435241222381592,0.5852277278900146,0.2566773593425751,0.2174011915922165,0.21466617286205292,0.21326272189617157,0.32179322838783264,82,,,,,,,
,414,,,,,,,,82,0.4581260681152344,0.5864762663841248,0.24522104859352112,0.22022512555122375,0.22086234390735626,0.21149688959121704,0.3237346410751343
4.15e-06,415,,,,,,,,,,,,,,,
,419,0.38182613253593445,0.5112858414649963,0.20743080973625183,0.19272330403327942,0.19266875088214874,0.19580473005771637,0.2802899479866028,83,,,,,,,
,419,,,,,,,,83,0.3367915451526642,0.5189065337181091,0.17877279222011566,0.1622609794139862,0.17068055272102356,0.15713101625442505,0.2540905475616455
4.2000000000000004e-06,420,,,,,,,,,,,,,,,
,424,0.38143643736839294,0.544564425945282,0.21439580619335175,0.16731582581996918,0.1747761070728302,0.1792803257703781,0.2769615054130554,84,,,,,,,
,424,,,,,,,,84,0.418957382440567,0.5438337922096252,0.2259722352027893,0.2072702944278717,0.18615132570266724,0.19926747679710388,0.29690876603126526
4.250000000000001e-06,425,,,,,,,,,,,,,,,
,429,0.44748836755752563,0.5702062845230103,0.25656887888908386,0.23761875927448273,0.2117440402507782,0.2474326640367508,0.3285098075866699,85,,,,,,,
,429,,,,,,,,85,0.40139955282211304,0.5462453365325928,0.22901636362075806,0.2010316252708435,0.20396637916564941,0.20600643754005432,0.2979442775249481
4.2999999999999995e-06,430,,,,,,,,,,,,,,,
,434,0.34831735491752625,0.49330732226371765,0.1967443972826004,0.18082022666931152,0.18300503492355347,0.1892974078655243,0.2652486264705658,86,,,,,,,
,434,,,,,,,,86,0.37246930599212646,0.5127191543579102,0.1986968070268631,0.1744164228439331,0.16784515976905823,0.1833425909280777,0.2682482600212097
4.35e-06,435,,,,,,,,,,,,,,,
,439,0.3254656493663788,0.507106363773346,0.15809407830238342,0.15382573008537292,0.14378756284713745,0.15702635049819946,0.24088428914546967,87,,,,,,,
,439,,,,,,,,87,0.34691160917282104,0.5030038952827454,0.19862060248851776,0.1677871197462082,0.1740242838859558,0.1674039363861084,0.25962525606155396
4.4e-06,440,,,,,,,,,,,,,,,
,444,0.41593560576438904,0.5405328273773193,0.2211776226758957,0.19384333491325378,0.1967909187078476,0.196707621216774,0.29416465759277344,88,,,,,,,
,444,,,,,,,,88,0.3495911955833435,0.5172959566116333,0.18163684010505676,0.1603817343711853,0.16054667532444,0.16457325220108032,0.255670964717865
4.45e-06,445,,,,,,,,,,,,,,,
,449,0.4335702359676361,0.5592232942581177,0.25165361166000366,0.21742521226406097,0.21216237545013428,0.21580401062965393,0.3149731159210205,89,,,,,,,
,449,,,,,,,,89,0.3900049328804016,0.5188131928443909,0.22858281433582306,0.19508391618728638,0.18423788249492645,0.18552882969379425,0.2837086021900177
4.5e-06,450,,,,,,,,,,,,,,,
,454,0.4076034426689148,0.5037205815315247,0.2571578621864319,0.2294166088104248,0.22029301524162292,0.21003755927085876,0.30470484495162964,90,,,,,,,
,454,,,,,,,,90,0.369241863489151,0.5066083669662476,0.18733114004135132,0.16281060874462128,0.1596713811159134,0.16665619611740112,0.25871992111206055
4.5500000000000005e-06,455,,,,,,,,,,,,,,,
,459,0.33935433626174927,0.5041478872299194,0.19816407561302185,0.16749098896980286,0.16435857117176056,0.17226512730121613,0.2576301693916321,91,,,,,,,
,459,,,,,,,,91,0.41251417994499207,0.5322009921073914,0.24417060613632202,0.22180423140525818,0.2121579647064209,0.2216978520154953,0.30742430686950684
4.6e-06,460,,,,,,,,,,,,,,,
,464,0.387763112783432,0.5649313926696777,0.2402568906545639,0.20912225544452667,0.20487505197525024,0.21113622188568115,0.3030141592025757,92,,,,,,,
,464,,,,,,,,92,0.4142969250679016,0.5379317402839661,0.22230660915374756,0.2020844966173172,0.20396636426448822,0.19297000765800476,0.29559266567230225
4.65e-06,465,,,,,,,,,,,,,,,
,469,0.30673378705978394,0.4550938308238983,0.18508358299732208,0.17359377443790436,0.1765061318874359,0.1528104543685913,0.24163693189620972,93,,,,,,,
,469,,,,,,,,93,0.3850957155227661,0.5445291996002197,0.19570229947566986,0.16687968373298645,0.1620529443025589,0.16816043853759766,0.2704033851623535
4.7e-06,470,,,,,,,,,,,,,,,
,474,0.43284305930137634,0.5840623378753662,0.22559583187103271,0.19489704072475433,0.19489364326000214,0.20796699821949005,0.30670982599258423,94,,,,,,,
,474,,,,,,,,94,0.3545551002025604,0.4873132109642029,0.20177260041236877,0.17502982914447784,0.17123490571975708,0.18584980070590973,0.26262593269348145
4.75e-06,475,,,,,,,,,,,,,,,
,479,0.34461313486099243,0.5028415322303772,0.19167113304138184,0.1613299399614334,0.1682453751564026,0.15698549151420593,0.25428110361099243,95,,,,,,,
,479,,,,,,,,95,0.41028541326522827,0.5130059123039246,0.22439464926719666,0.19625602662563324,0.20797808468341827,0.20201069116592407,0.2923218011856079
4.800000000000001e-06,480,,,,,,,,,,,,,,,
,484,0.3769548833370209,0.5130943059921265,0.19733770191669464,0.17256005108356476,0.15965776145458221,0.17712551355361938,0.26612168550491333,96,,,,,,,
,484,,,,,,,,96,0.4132043123245239,0.5631832480430603,0.2084934264421463,0.17389585077762604,0.17520397901535034,0.18693773448467255,0.28681978583335876
4.85e-06,485,,,,,,,,,,,,,,,
,489,0.3858270049095154,0.5271942615509033,0.21710489690303802,0.19816330075263977,0.19126395881175995,0.1848408579826355,0.28406572341918945,97,,,,,,,
,489,,,,,,,,97,0.34506380558013916,0.4690563380718231,0.19758696854114532,0.18759597837924957,0.17186015844345093,0.18033909797668457,0.2585837244987488
4.9000000000000005e-06,490,,,,,,,,,,,,,,,
,494,0.36512985825538635,0.48195740580558777,0.20754116773605347,0.20508846640586853,0.18844090402126312,0.1920327991247177,0.2733651101589203,98,,,,,,,
,494,,,,,,,,98,0.31892654299736023,0.4875476062297821,0.16469642519950867,0.1491510570049286,0.14858180284500122,0.15021541714668274,0.23651981353759766
4.950000000000001e-06,495,,,,,,,,,,,,,,,
,499,0.38422083854675293,0.5438104867935181,0.227680042386055,0.1958458125591278,0.18653224408626556,0.1872035562992096,0.28754884004592896,99,,,,,,,
,499,,,,,,,,99,0.36562380194664,0.5294446349143982,0.19866594672203064,0.15885736048221588,0.1545853465795517,0.15258944034576416,0.2599610984325409
5e-06,500,,,,,,,,,,,,,,,
,504,0.3800869286060333,0.5279750227928162,0.20941108465194702,0.1839899718761444,0.1789868026971817,0.20152802765369415,0.2803296446800232,100,,,,,,,
,504,,,,,,,,100,0.34468820691108704,0.4787727892398834,0.18149377405643463,0.1582825481891632,0.15526627004146576,0.16014604270458221,0.24644161760807037
5.050000000000001e-06,505,,,,,,,,,,,,,,,
,509,0.29668521881103516,0.4537235200405121,0.17868906259536743,0.1513707935810089,0.16532853245735168,0.15623921155929565,0.23367272317409515,101,,,,,,,
,509,,,,,,,,101,0.3809744715690613,0.5156251192092896,0.20790383219718933,0.1781616061925888,0.17047880589962006,0.16871027648448944,0.2703090310096741
5.1e-06,510,,,,,,,,,,,,,,,
,514,0.36084744334220886,0.531560480594635,0.1700759381055832,0.16214323043823242,0.158662348985672,0.16388677060604095,0.2578626871109009,102,,,,,,,
,514,,,,,,,,102,0.35858291387557983,0.4802359938621521,0.19242975115776062,0.18124966323375702,0.17032301425933838,0.1695888638496399,0.2587350308895111
5.15e-06,515,,,,,,,,,,,,,,,
,519,0.4350246489048004,0.5545678734779358,0.268302321434021,0.22798199951648712,0.21797403693199158,0.2170724719762802,0.3201538920402527,103,,,,,,,
,519,,,,,,,,103,0.3818701505661011,0.4917510449886322,0.19851890206336975,0.16174137592315674,0.15872062742710114,0.17123879492282867,0.26064014434814453
5.2e-06,520,,,,,,,,,,,,,,,
,524,0.3316957950592041,0.4723380506038666,0.2208893746137619,0.1853773146867752,0.17759095132350922,0.17267891764640808,0.26009508967399597,104,,,,,,,
,524,,,,,,,,104,0.39116808772087097,0.5364530682563782,0.20022939145565033,0.17258085310459137,0.16855162382125854,0.17147409915924072,0.27340951561927795
5.25e-06,525,,,,,,,,,,,,,,,
,529,0.36578166484832764,0.4934323728084564,0.1737886667251587,0.15689672529697418,0.16220499575138092,0.1551792472600937,0.2512139678001404,105,,,,,,,
,529,,,,,,,,105,0.3133724331855774,0.4534219801425934,0.16050894558429718,0.15251605212688446,0.1547992080450058,0.1421526074409485,0.2294618785381317
5.3e-06,530,,,,,,,,,,,,,,,
,534,0.3999822735786438,0.5530368089675903,0.25593098998069763,0.2006145715713501,0.19669310748577118,0.20494350790977478,0.30186688899993896,106,,,,,,,
,534,,,,,,,,106,0.292985200881958,0.4372626841068268,0.1621294915676117,0.14698326587677002,0.14123253524303436,0.13933506608009338,0.21998804807662964
5.3500000000000004e-06,535,,,,,,,,,,,,,,,
,539,0.3457174599170685,0.4781273305416107,0.20312537252902985,0.15669523179531097,0.1544514298439026,0.17047551274299622,0.25143206119537354,107,,,,,,,
,539,,,,,,,,107,0.3863869309425354,0.48939386010169983,0.22383879125118256,0.1996418684720993,0.18490523099899292,0.18783773481845856,0.2786673903465271
5.4e-06,540,,,,,,,,,,,,,,,
,544,0.319810688495636,0.4757414162158966,0.19039849936962128,0.15655697882175446,0.15452085435390472,0.16819699108600616,0.24420425295829773,108,,,,,,,
,544,,,,,,,,108,0.36046022176742554,0.4751167297363281,0.21516422927379608,0.19407837092876434,0.18890617787837982,0.18552225828170776,0.2698746919631958
5.45e-06,545,,,,,,,,,,,,,,,
,549,0.47633641958236694,0.548843502998352,0.24742045998573303,0.237395778298378,0.20950143039226532,0.20363622903823853,0.3205223083496094,109,,,,,,,
,549,,,,,,,,109,0.3724519908428192,0.48486512899398804,0.20455724000930786,0.18616408109664917,0.1738376021385193,0.18562579154968262,0.2679169774055481
5.500000000000001e-06,550,,,,,,,,,,,,,,,
,554,0.385494589805603,0.4832242727279663,0.23882463574409485,0.2244030088186264,0.22455422580242157,0.2199486941099167,0.29607492685317993,110,,,,,,,
,554,,,,,,,,110,0.32452303171157837,0.46456238627433777,0.16642826795578003,0.14366552233695984,0.14129561185836792,0.15227220952510834,0.23212450742721558
5.55e-06,555,,,,,,,,,,,,,,,
,559,0.36149904131889343,0.4765947461128235,0.20077168941497803,0.15867775678634644,0.16626599431037903,0.1680433452129364,0.25530874729156494,111,,,,,,,
,559,,,,,,,,111,0.40668153762817383,0.5308181643486023,0.21411359310150146,0.19159527122974396,0.17606361210346222,0.18354183435440063,0.283802330493927
5.600000000000001e-06,560,,,,,,,,,,,,,,,
,564,0.5307028293609619,0.6164124608039856,0.29858076572418213,0.27552953362464905,0.2626698613166809,0.2657451629638672,0.37494009733200073,112,,,,,,,
,564,,,,,,,,112,0.28950875997543335,0.42481958866119385,0.1508055180311203,0.13942480087280273,0.14425580203533173,0.14760781824588776,0.21607038378715515
5.65e-06,565,,,,,,,,,,,,,,,
,569,0.45703089237213135,0.5489054322242737,0.23327699303627014,0.20688983798027039,0.20626987516880035,0.20196203887462616,0.3090558648109436,113,,,,,,,
,569,,,,,,,,113,0.41183361411094666,0.5207693576812744,0.19852982461452484,0.17720085382461548,0.18225394189357758,0.1791696548461914,0.2782928943634033
5.7000000000000005e-06,570,,,,,,,,,,,,,,,
,574,0.3567199409008026,0.4863561689853668,0.19370731711387634,0.164720356464386,0.16657763719558716,0.16181746125221252,0.254983127117157,114,,,,,,,
,574,,,,,,,,114,0.4073285758495331,0.512030303478241,0.21397604048252106,0.19882845878601074,0.183383509516716,0.17792467772960663,0.2822452783584595
5.750000000000001e-06,575,,,,,,,,,,,,,,,
,579,0.38507041335105896,0.5193641781806946,0.21063129603862762,0.17905069887638092,0.1625238060951233,0.18422049283981323,0.27347680926322937,115,,,,,,,
,579,,,,,,,,115,0.3303716778755188,0.4718870222568512,0.159235417842865,0.14134247601032257,0.14320509135723114,0.14482302963733673,0.2318107932806015
5.8e-06,580,,,,,,,,,,,,,,,
,584,0.36645621061325073,0.4671153128147125,0.2194453477859497,0.18721246719360352,0.19134801626205444,0.19067232310771942,0.27037495374679565,116,,,,,,,
,584,,,,,,,,116,0.3614744246006012,0.4856202304363251,0.1969446837902069,0.18006941676139832,0.18257740139961243,0.1830892115831375,0.2649625539779663
5.850000000000001e-06,585,,,,,,,,,,,,,,,
,589,0.328479140996933,0.4650445580482483,0.1591731160879135,0.14325417578220367,0.14803944528102875,0.1424790322780609,0.23107823729515076,117,,,,,,,
,589,,,,,,,,117,0.45192214846611023,0.5371732711791992,0.2373783439397812,0.2074490636587143,0.20388492941856384,0.19437314569950104,0.3053634762763977
5.9e-06,590,,,,,,,,,,,,,,,
,594,0.35814711451530457,0.510397732257843,0.19952888786792755,0.1778167337179184,0.16502025723457336,0.1694328635931015,0.26339060068130493,118,,,,,,,
,594,,,,,,,,118,0.4371337592601776,0.5427407622337341,0.2121625542640686,0.17231374979019165,0.16991327702999115,0.16639173030853271,0.2834426462650299
5.95e-06,595,,,,,,,,,,,,,,,
,599,0.42173048853874207,0.5336383581161499,0.21953465044498444,0.19314457476139069,0.18433386087417603,0.1815771460533142,0.2889931797981262,119,,,,,,,
,599,,,,,,,,119,0.4524702727794647,0.5381051898002625,0.23854005336761475,0.2036108523607254,0.19452597200870514,0.1988515704870224,0.30435067415237427
6e-06,600,,,,,,,,,,,,,,,
,604,0.3692897856235504,0.4968090355396271,0.21155764162540436,0.18861964344978333,0.18193891644477844,0.17768648266792297,0.27098357677459717,120,,,,,,,
,604,,,,,,,,120,0.37544918060302734,0.481997549533844,0.21362616121768951,0.1726382076740265,0.18088564276695251,0.17854227125644684,0.2671898305416107
6.0500000000000005e-06,605,,,,,,,,,,,,,,,
,609,0.3720981478691101,0.509725034236908,0.21935085952281952,0.18712669610977173,0.17789706587791443,0.18969091773033142,0.27598145604133606,121,,,,,,,
,609,,,,,,,,121,0.4501144587993622,0.5342726111412048,0.2384992241859436,0.20743823051452637,0.19368179142475128,0.20803344249725342,0.3053399920463562
6.1e-06,610,,,,,,,,,,,,,,,
,614,0.3452880382537842,0.496157169342041,0.1953192949295044,0.17873483896255493,0.1670907586812973,0.1840662658214569,0.2611094117164612,122,,,,,,,
,614,,,,,,,,122,0.4069453775882721,0.4965642988681793,0.21577240526676178,0.1786576807498932,0.17543268203735352,0.17901618778705597,0.2753981053829193
6.15e-06,615,,,,,,,,,,,,,,,
,619,0.3087853193283081,0.48143547773361206,0.15715819597244263,0.1431736797094345,0.13407932221889496,0.1403052806854248,0.22748956084251404,123,,,,,,,
,619,,,,,,,,123,0.3421444594860077,0.47581425309181213,0.16995501518249512,0.14714694023132324,0.14217540621757507,0.15014678239822388,0.2378971427679062
6.2e-06,620,,,,,,,,,,,,,,,
,624,0.398353636264801,0.5317226648330688,0.21822470426559448,0.1936788260936737,0.19096431136131287,0.18737515807151794,0.2867198884487152,124,,,,,,,
,624,,,,,,,,124,0.3757781684398651,0.5112852454185486,0.1841307133436203,0.16611403226852417,0.15180228650569916,0.15179629623889923,0.2568177878856659
6.25e-06,625,,,,,,,,,,,,,,,
,629,0.36622530221939087,0.4911600649356842,0.1960943341255188,0.16562512516975403,0.15209390223026276,0.14812125265598297,0.2532200217247009,125,,,,,,,
,629,,,,,,,,125,0.41102513670921326,0.5284855365753174,0.22115962207317352,0.18181268870830536,0.16852857172489166,0.1687326282262802,0.2799573838710785
6.300000000000001e-06,630,,,,,,,,,,,,,,,
,634,0.4023619592189789,0.5428621768951416,0.18153396248817444,0.14996956288814545,0.13617217540740967,0.15975095331668854,0.2621084749698639,126,,,,,,,
,634,,,,,,,,126,0.4535869359970093,0.5588542819023132,0.2253568172454834,0.19214200973510742,0.17137779295444489,0.1877981722354889,0.2981860041618347
6.35e-06,635,,,,,,,,,,,,,,,
,639,0.32732611894607544,0.4481228291988373,0.17399325966835022,0.13440778851509094,0.13053320348262787,0.13395443558692932,0.2247229516506195,127,,,,,,,
,639,,,,,,,,127,0.37719619274139404,0.4835851788520813,0.21913771331310272,0.19343110918998718,0.19110465049743652,0.18963055312633514,0.27568089962005615
6.4000000000000006e-06,640,,,,,,,,,,,,,,,
,644,0.2918071150779724,0.42703837156295776,0.1654813438653946,0.14497704803943634,0.13634155690670013,0.14113765954971313,0.217797189950943,128,,,,,,,
,644,,,,,,,,128,0.32956811785697937,0.4781910479068756,0.15989990532398224,0.12665441632270813,0.1276407092809677,0.13713937997817993,0.22651559114456177
6.45e-06,645,,,,,,,,,,,,,,,
,649,0.266849160194397,0.41776061058044434,0.13868087530136108,0.13388648629188538,0.12222228199243546,0.12607435882091522,0.20091229677200317,129,,,,,,,
,649,,,,,,,,129,0.331498920917511,0.4545583426952362,0.1820947229862213,0.1521877646446228,0.15368187427520752,0.14538472890853882,0.23656772077083588
6.5000000000000004e-06,650,,,,,,,,,,,,,,,
,654,0.3283771276473999,0.4410327076911926,0.20535686612129211,0.1808101236820221,0.17037416994571686,0.17909108102321625,0.25084036588668823,130,,,,,,,
,654,,,,,,,,130,0.3335874378681183,0.44084393978118896,0.16000790894031525,0.14148935675621033,0.13277409970760345,0.13626864552497864,0.22416190803050995
6.550000000000001e-06,655,,,,,,,,,,,,,,,
,659,0.29826676845550537,0.4403579831123352,0.1615982949733734,0.14885476231575012,0.1503048688173294,0.15070080757141113,0.22501391172409058,131,,,,,,,
,659,,,,,,,,131,0.30725404620170593,0.4339885115623474,0.1624438315629959,0.1408839076757431,0.13229072093963623,0.13324826955795288,0.2183515727519989
6.6e-06,660,,,,,,,,,,,,,,,
,664,0.3556232154369354,0.5239744782447815,0.18970856070518494,0.1555156707763672,0.14469748735427856,0.15665768086910248,0.2543628513813019,132,,,,,,,
,664,,,,,,,,132,0.3837117552757263,0.4943290650844574,0.2027185559272766,0.16683214902877808,0.17149294912815094,0.1674615889787674,0.26442432403564453
6.650000000000001e-06,665,,,,,,,,,,,,,,,
,669,0.31140199303627014,0.4718075394630432,0.1473468840122223,0.14236736297607422,0.13273262977600098,0.1303267478942871,0.22266386449337006,133,,,,,,,
,669,,,,,,,,133,0.3683919608592987,0.5095648765563965,0.168932244181633,0.1505310982465744,0.1351402848958969,0.13896673917770386,0.2452545464038849
